class_id,class_label,support,baseline_precision,baseline_recall,baseline_f1,full_precision,full_recall,full_f1,delta_f1,baseline_main_confused_with,baseline_main_confusion_count,full_main_confused_with,full_main_confusion_count
68,068,131,0.6762589928057554,0.7175572519083969,0.6962962962962963,0.6884057971014492,0.7251908396946565,0.7063197026022304,0.010023406305934124,67,11,67,13
19,019,102,0.6732673267326733,0.6666666666666666,0.6699507389162561,0.6831683168316832,0.6764705882352942,0.6798029556650248,0.009852216748768683,45,14,45,15
199,199,131,0.8067226890756303,0.732824427480916,0.768,0.8099173553719008,0.7480916030534351,0.7777777777777777,0.009777777777777663,197,25,197,19
114,114,131,0.837037037037037,0.8625954198473282,0.849624060150376,0.8560606060606061,0.8625954198473282,0.8593155893536122,0.009691529203236238,118,2,121,3
142,142,131,0.8968253968253969,0.8625954198473282,0.8793774319066149,0.8923076923076924,0.8854961832061069,0.888888888888889,0.009511456982274069,139,7,165,6
26,026,131,0.8796992481203008,0.8931297709923665,0.8863636363636365,0.8759124087591241,0.916030534351145,0.8955223880597015,0.00915875169606506,43,4,115,5
201,201,131,0.7786259541984732,0.7786259541984732,0.7786259541984732,0.796875,0.7786259541984732,0.7876447876447876,0.009018833446314378,200,25,200,27
75,075,105,0.6666666666666666,0.780952380952381,0.719298245614035,0.7053571428571429,0.7523809523809524,0.7281105990783412,0.0088123534643062,72,5,72,6
123,123,127,0.9572649572649573,0.8818897637795275,0.9180327868852459,0.957983193277311,0.8976377952755905,0.926829268292683,0.008796481407437051,138,2,7,1
91,091,117,0.991304347826087,0.9743589743589743,0.9827586206896551,1.0,0.9829059829059829,0.9913793103448275,0.008620689655172376,2,1,60,1
126,126,104,0.883495145631068,0.875,0.8792270531400966,0.900990099009901,0.875,0.8878048780487806,0.008577824908683973,9,1,9,1
166,166,131,0.936,0.8931297709923665,0.9140625000000001,0.937007874015748,0.9083969465648855,0.9224806201550387,0.008418120155038622,28,2,28,2
131,131,147,0.9383561643835616,0.9319727891156463,0.9351535836177475,0.922077922077922,0.9659863945578231,0.9435215946843853,0.00836801106663787,135,2,65,1
195,195,131,0.8625954198473282,0.8625954198473282,0.8625954198473282,0.8428571428571429,0.9007633587786259,0.8708487084870847,0.008253288639756495,200,3,197,3
176,176,131,0.9689922480620154,0.9541984732824428,0.9615384615384615,0.9624060150375939,0.9770992366412213,0.9696969696969696,0.00815850815850816,179,2,0,1
202,202,52,0.84,0.8076923076923077,0.8235294117647058,0.8571428571428571,0.8076923076923077,0.8316831683168318,0.008153756552125913,200,4,200,3
158,158,131,0.7536231884057971,0.7938931297709924,0.7732342007434944,0.7482517482517482,0.816793893129771,0.7810218978102189,0.007787697066724553,162,7,154,5
139,139,131,0.7054263565891473,0.6946564885496184,0.7000000000000001,0.7131782945736435,0.7022900763358778,0.7076923076923077,0.007692307692307665,134,18,134,18
134,134,131,0.5419847328244275,0.5419847328244275,0.5419847328244275,0.549618320610687,0.549618320610687,0.549618320610687,0.007633587786259555,135,29,135,32
62,062,131,0.837037037037037,0.8625954198473282,0.849624060150376,0.8444444444444444,0.8702290076335878,0.8571428571428572,0.007518796992481258,61,15,61,13
167,167,105,0.7272727272727273,0.6095238095238096,0.6632124352331606,0.7303370786516854,0.6190476190476191,0.6701030927835052,0.00689065755034457,171,31,171,28
136,136,59,0.6571428571428571,0.7796610169491526,0.7131782945736433,0.6818181818181818,0.7627118644067796,0.7199999999999999,0.006821705426356517,139,6,139,7
